nct_id,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63,emb_64,emb_65,emb_66,emb_67,emb_68,emb_69,emb_70,emb_71,emb_72,emb_73,emb_74,emb_75,emb_76,emb_77,emb_78,emb_79,emb_80,emb_81,emb_82,emb_83,emb_84,emb_85,emb_86,emb_87,emb_88,emb_89,emb_90,emb_91,emb_92,emb_93,emb_94,emb_95,emb_96,emb_97,emb_98,emb_99,emb_100,emb_101,emb_102,emb_103,emb_104,emb_105,emb_106,emb_107,emb_108,emb_109,emb_110,emb_111,emb_112,emb_113,emb_114,emb_115,emb_116,emb_117,emb_118,emb_119,emb_120,emb_121,emb_122,emb_123,emb_124,emb_125,emb_126,emb_127,Sentiment
NCT06954688,0.116908363997936,-0.160657912492752,0.0042462646961212,-0.059883289039135,-0.0867219865322113,0.0891743004322052,-0.0976857990026474,-0.0709148123860359,-0.146164417266846,0.197859674692154,0.0475007519125938,0.153070315718651,0.121527276933193,0.114418715238571,-0.305292516946793,0.0875297784805298,0.0752362012863159,-0.0855562910437584,0.0046033943071961,0.263279139995575,-0.183734804391861,0.0027388434391468,-0.230714395642281,-0.0371579676866531,-0.0188963487744331,-0.110484398901463,0.249817296862602,-0.209599375724792,-0.0643422678112984,-0.0969283580780029,0.122251324355602,0.104083336889744,0.021804528310895,0.0157783962786198,0.0450357645750046,-0.115650825202465,-0.0185522437095642,0.108718305826187,0.0853273719549179,-0.266708731651306,-0.0185792036354542,0.163905575871468,-0.0071969726122915,0.183823794126511,0.0300303604453802,-0.0702947899699211,-0.0749745741486549,0.142852574586868,0.153994113206863,-0.286048263311386,0.219377666711807,0.03974249958992,0.464406609535217,-0.104863576591015,-0.0717482194304466,0.0198868755251169,-0.127429366111755,0.0331165380775929,-0.0496184900403023,-0.0662133395671845,0.0999315530061722,0.0676881074905396,0.0813786014914513,0.313218951225281,-0.15969330072403,0.0145392157137394,0.102472141385078,-0.335615038871765,-0.0588147230446339,-0.0296030417084694,0.138409927487373,-0.141155198216438,-0.097804106771946,0.0511800236999989,-0.125840842723846,0.0834620520472527,0.296345561742783,0.115653805434704,-0.0076967976056039,-0.0715359151363373,-0.161916449666023,-0.0174083448946476,0.326494097709656,0.220686480402946,-0.0161249693483114,-0.0463244952261448,-0.120721071958542,-0.0859415158629417,-0.0015950666274875,-0.0634476765990257,0.225374698638916,-0.263994872570038,0.11413412541151,0.0578775405883789,-0.208719357848167,0.0644601583480835,-0.27421972155571,-0.126215711236,0.0563931465148926,-0.0001747674396028,-0.0052012279629707,0.0337976887822151,0.0922839939594269,-0.0333679765462875,-0.0931512787938118,-0.207462176680565,-0.0616478510200977,-0.0786876827478409,0.0399260967969894,0.134655892848969,0.0138779953122139,0.171196267008781,0.0209353975951672,-0.0367854833602905,-0.0231534969061613,0.1089106798172,-0.0450650900602341,-0.134021520614624,-0.0523589923977852,-0.170252948999405,-0.0879610180854797,-0.191394075751305,-0.030826598405838,0.109577812254429,0.0952802076935768,0.150006234645844,0.0088120596483349,0.115927666425705,0
NCT06834399,0.0649833977222443,-0.122267477214336,-0.193486720323563,0.0425881743431091,0.0923541635274887,-0.193364456295967,-0.0277562215924263,-0.143737956881523,-0.0004510916769504,0.058307595551014,-0.136694997549057,-0.125849574804306,-0.15689380466938,0.0538604594767094,-0.151061445474625,-0.0265602804720402,-0.0205220282077789,-0.0594508163630962,-0.104830667376518,0.211061552166939,-0.0927131921052933,-0.198166698217392,0.0611699223518372,-0.0604559704661369,-0.149535208940506,-0.161641225218773,0.238190218806267,-0.289340734481812,-0.121650770306587,-0.0931814312934876,-0.0239230394363403,0.0399556159973145,0.338501155376434,0.256438791751862,-0.179987668991089,-0.0043395906686782,0.123728156089783,0.0743289366364479,0.0918993651866913,0.065380685031414,-0.105671316385269,0.137679278850555,0.0730605125427246,0.281452238559723,0.28612020611763,0.0150350406765938,-0.234037697315216,0.035209447145462,0.283224999904633,-0.1520104855299,0.0055917985737323,0.138712778687477,-0.0047068670392036,0.109554894268513,-0.250662088394165,0.0076290369033813,-0.298828840255737,-0.356736540794373,0.211399227380753,-0.312035620212555,0.360510230064392,0.104467615485191,0.119705185294151,-0.0820778831839562,0.186725795269012,0.0671181529760361,0.364918351173401,-0.0616309121251106,-0.0537502616643906,-0.0666984766721726,0.144110083580017,-0.131888777017593,0.164297252893448,-0.329742461442947,0.275257587432861,0.112459510564804,0.002095716074109,0.190097123384476,0.194586381316185,-0.149446815252304,-0.17655548453331,-0.0368490442633629,-0.043559841811657,-0.0729540586471558,0.222969919443131,-0.144881084561348,0.151805549860001,0.185175240039825,0.189182698726654,-0.0735147446393967,-0.006131918169558,-0.108372874557972,-0.0284200869500637,0.0412480048835278,-0.141924113035202,0.0259333364665508,-0.265346467494965,0.0003577060997486,-0.0046062991023063,-0.213091552257538,-0.203429833054543,-0.0022183433175087,-0.181122004985809,0.0833613574504852,0.0653470233082771,-0.222847476601601,-0.11504054069519,0.121797077357769,0.106792218983173,-0.152241542935371,-0.0105970650911331,0.303267002105713,-0.0250862427055836,0.0665577054023743,-0.0008872300386428,0.132957845926285,-0.0708925426006317,-0.0317627564072609,-0.147885620594025,0.0270862132310867,-0.109247907996178,-0.176868587732315,0.121726728975773,-0.330651938915253,0.117251425981522,0.137030214071274,0.0030964463949203,-0.0718821734189987,0
NCT06824870,0.222720146179199,-0.0056612864136695,0.117258533835411,0.126123994588852,-0.358660608530045,-0.167753621935844,-0.115118481218815,-0.0501661226153374,-0.129349783062935,0.181731179356575,-0.285049617290497,-0.130377784371376,-0.219772070646286,0.213371604681015,-0.358410239219666,0.198239296674728,0.0187038388103247,-0.0205194912850857,-0.0357282124459744,0.299828469753265,-0.063700906932354,-0.0637001171708107,-0.0088367145508527,0.0527857542037964,-0.0857950672507286,0.0292486939579248,0.15030525624752,-0.247225567698479,-0.16716755926609,-0.0748233869671822,0.0828340873122215,0.014945182017982,0.269174814224243,-0.0404780432581902,-0.10069751739502,0.0095970034599304,0.215628862380981,0.263691633939743,0.119288600981236,-0.0195525232702494,-0.0920461192727089,0.199975594878197,0.128734320402145,0.213148072361946,0.0178189054131508,-0.0432592667639256,-0.0434923395514488,-0.147838294506073,0.149461552500725,-0.304669201374054,0.127415031194687,0.105713024735451,0.162187501788139,-0.108232274651527,0.0854179114103317,0.176263570785522,-0.313540995121002,-0.0648915618658066,-0.0230080783367157,-0.347099274396896,0.20723283290863,0.0482313260436058,0.219584673643112,0.180083841085434,0.0355794243514538,0.119011759757996,0.235829040408134,-0.225514084100723,-0.0172629952430725,0.078205332159996,0.164757460355759,-0.0825465694069862,0.0341476649045944,-0.056603841483593,-0.0497660264372826,0.329694449901581,0.201166585087776,0.251694113016129,0.221105068922043,0.0504537224769592,-0.278029263019562,0.112953200936317,0.0157503522932529,0.102060362696648,-0.100327491760254,-0.101120576262474,0.193693652749062,-0.162789061665535,0.199407503008842,0.0574939735233784,0.170310944318771,-0.235594302415848,-0.0438708066940308,-0.0720922499895096,-0.276708781719208,-0.0606006011366844,-0.401601731777191,-0.185648113489151,0.104527279734612,-0.0357461161911488,-0.12586572766304,0.0974002480506897,0.0240668617188931,-0.280336976051331,-0.108806453645229,-0.0440800599753857,-0.060010276734829,0.0319489315152168,0.170354560017586,-0.0128404470160604,0.077666237950325,0.408159166574478,0.0076200799085199,0.112680897116661,-0.0362652912735939,0.333967745304108,-0.118481025099754,-0.161945298314095,-0.041376143693924,0.0011270999675616,-0.0846585035324097,-0.151291280984879,0.0368067063391209,-0.0754014402627945,0.274372667074204,0.338287740945816,0.168256193399429,0.04523104429245,0
NCT06823505,0.219225540757179,-0.0401379205286503,0.0765234529972076,-0.195791557431221,-0.0501960776746273,-0.0929461941123009,-0.346629232168198,-0.128285333514214,-0.176340937614441,0.030874639749527,-0.158060863614082,-0.158725827932358,-0.0446576662361622,-0.0263032224029303,-0.301843672990799,0.224106416106224,0.174623608589172,0.0728196427226067,0.0606307871639729,0.0697375014424324,0.0390771999955177,0.109197251498699,-0.0351041108369827,-0.0972979292273521,-0.0925599709153175,-0.120178245007992,0.105052769184113,-0.132838606834412,-0.0268670041114092,-0.2198656052351,-0.155746206641197,-0.204567775130272,0.267680674791336,-0.0324581973254681,-0.0089430706575512,-0.0485610477626324,0.205956146121025,0.191474452614784,0.200358793139458,0.0422447584569454,-0.0322896838188171,0.236617147922516,0.203262567520142,0.306754797697067,0.0217666104435921,-0.0333175919950008,-0.231778934597969,0.178243920207024,0.0463867299258709,-0.262293457984924,-0.106596827507019,0.0983221754431725,0.475536733865738,-0.0911385118961334,-0.18363481760025,0.268458634614944,-0.247549787163734,-0.139621242880821,0.368715286254883,-0.169388175010681,0.11415222287178,0.194475129246712,0.137560501694679,0.13550041615963,-0.0900456085801125,0.100353874266148,0.0340339429676533,-0.2268977612257,-0.0438887141644955,0.0947751104831696,0.0195209011435509,0.0944563671946526,0.0025355021934956,-0.0194087028503418,0.0048740059137344,0.295634597539902,0.206392601132393,0.0643398091197014,0.121590696275234,-0.182707250118256,-0.129482910037041,-0.0680679604411125,-0.0076257288455963,0.0142838237807155,0.102587573230267,-0.122982263565063,0.240674793720245,-0.127400100231171,0.169173792004585,-0.206824406981468,-0.100874565541744,-0.0821746364235878,-0.0559240467846394,0.0748242810368538,-0.236694619059563,-0.083876758813858,-0.276135563850403,-0.0615763552486897,0.122330568730831,-0.161187738180161,-0.002828225493431,0.196904942393303,0.0703353807330132,-0.0125792995095253,0.041415736079216,-0.116746880114079,-0.207396939396858,-0.100932650268078,-0.0286801103502512,0.0690039321780205,0.0707222446799278,0.208768963813782,-0.0335982702672482,0.0333094336092472,0.0522866882383823,0.134986013174057,-0.102835200726986,-0.283248394727707,0.0800683721899986,-0.121995337307453,0.0734445527195931,-0.36220309138298,0.149355083703995,-0.0270158052444458,0.148137375712395,0.246227696537972,0.180459812283516,-0.171500727534294,0
NCT06708611,0.0124853700399399,-0.147478878498077,-0.0853870585560799,0.0674308687448502,-0.0195128545165062,-0.0846704244613648,-0.0889461413025856,-0.0314207635819912,-0.223210632801056,0.155283182859421,-0.169076010584831,-0.213492065668106,-0.0821958780288696,0.0385447479784489,-0.532461404800415,0.214726865291595,-0.0279618948698044,-0.154287099838257,0.0535396263003349,0.120091773569584,-0.221338883042336,-0.0765240341424942,-0.115637168288231,0.114743754267693,-0.150995373725891,0.0770899057388306,0.158650040626526,-0.356858432292938,-0.159366428852081,-0.0058706477284431,-0.0984745696187019,-0.0443651974201202,-0.0864972844719887,0.0554945170879364,-0.145236939191818,-0.217817902565002,0.2890265583992,0.0508797839283943,-0.0004215911030769,-0.104165270924568,0.0097395069897174,0.15230356156826,-0.0689192265272141,0.116409435868263,0.165645986795425,-0.109188012778759,0.0405677556991577,-0.0994173809885979,0.0509857162833214,-0.111985713243485,-0.0041641127318143,-0.112114131450653,0.248485386371613,-0.0985167324542999,-0.0344753712415695,0.121106699109077,-0.225001692771912,-0.0374728441238403,0.0051915273070335,-0.0972744151949883,0.172740519046783,8.30739736557007e-06,0.125172898173332,0.15837025642395,0.0653597638010979,0.0121774822473526,0.261673241853714,-0.0734605193138123,-0.216213941574097,-0.18630476295948,0.0167889837175608,-0.0688119828701019,-0.112224824726582,0.0163272395730019,0.0123070105910301,0.213903307914734,0.123185008764267,0.158665150403976,0.0950875878334045,-0.123238995671272,-0.113879986107349,0.159638464450836,0.144802451133728,-0.0339338779449463,0.208253651857376,-0.014927826821804,0.192939206957817,0.124716863036156,0.140930771827698,0.0739614069461823,-0.167103826999664,-0.0165349803864956,0.115703046321869,0.20298008620739,0.0127434283494949,0.0318822376430035,0.041372187435627,0.0401121340692043,0.21676342189312,-0.181926235556602,-0.0124095603823662,-0.0247932374477386,-0.254287540912628,-0.148597747087479,0.0053918361663818,0.0270025283098221,-0.217153370380402,-0.0971828699111939,0.303677141666412,-0.137609109282494,0.227869853377342,0.161076754331589,0.209289044141769,0.170041501522064,0.116688296198845,0.0509616658091545,0.0351317226886749,0.127431377768517,0.0576157309114933,0.171841338276863,0.0786346942186356,-0.0108257345855236,0.0247692540287972,-0.182636484503746,0.152290567755699,0.0542483553290367,0.163254126906395,-0.0565814599394798,0
NCT06615752,0.18177729845047,-0.081662580370903,0.17963008582592,-0.0025555819738656,-0.16709765791893,-0.0620415210723877,-0.051929485052824,-0.0385244265198708,-0.110346831381321,0.269177556037903,-0.163762241601944,-0.0540357232093811,-0.13544100522995,0.0941269099712372,-0.314697116613388,0.123260363936424,-0.0239899698644876,-0.0178580190986395,-0.0837639197707176,0.206312581896782,-0.189429432153702,-0.118670307099819,-0.0051264613866806,0.0267406515777111,-0.243770450353622,-0.18516531586647,0.173885315656662,-0.232261374592781,-0.0395156256854534,0.023538937792182,-0.121728397905827,-0.0703389570116997,0.0069885728880763,0.103337801992893,-0.0677534863352776,-0.0609739013016224,0.281483560800552,0.22455982863903,0.100565515458584,0.0794092640280724,-0.140794202685356,0.24190166592598,0.0004770617815665,0.221731692552567,0.244124457240105,-0.195484220981598,-0.0745215341448784,0.0274872146546841,0.140529826283455,-0.209491014480591,-0.13034376502037,-0.126287579536438,0.309600681066513,-0.173295587301254,-0.142480209469795,0.233382984995842,-0.154228121042252,-0.0657024830579758,0.388988465070725,-0.202898114919662,0.111092127859592,0.0227833520621061,0.147297903895378,0.0022565126419067,0.113400101661682,0.123818621039391,0.308984607458115,-0.056516595184803,-0.207823798060417,0.0726230889558792,0.0030039087869226,-0.114424481987953,0.0531050972640514,-0.253189414739609,0.0040274350903928,0.143653020262718,0.0902795046567917,0.133332386612892,0.103755787014961,-0.176246017217636,-0.130952030420303,0.0744759142398834,0.0198678951710463,0.0134329274296761,0.0340492241084576,-0.0190253015607595,0.120898090302944,0.183947801589966,0.116525933146477,-0.153988614678383,0.0550598874688149,-0.0917348861694336,0.0378544516861439,0.0952493250370026,-0.14239589869976,0.119063600897789,-0.123110748827457,0.0712041407823563,0.0927555188536644,-0.15451642870903,0.0392077416181564,0.245672613382339,-0.0328764915466309,-0.0869860053062439,0.0853773355484009,-0.0432208627462387,-0.16402730345726,-0.0295076556503773,0.222778111696243,-0.0764606148004532,0.0022708654869347,0.326848089694977,0.0236324612051249,0.177512362599373,0.003070592880249,0.192133620381355,-0.0690226778388023,-0.0992131382226944,0.175271153450012,-0.0257631447166204,-0.117769442498684,-0.248029917478561,0.0892368704080582,-0.133923813700676,0.0446810200810432,0.192585662007332,0.163074418902397,-0.0240425616502762,0
NCT06602960,0.154931798577309,-0.252724915742874,-0.0628460198640823,-0.0711038708686829,-0.279943317174912,-0.0349979735910893,-0.0555347166955471,0.0531700700521469,-0.12928968667984,0.111099161207676,-0.0261056274175644,-0.27430859208107,-0.0822268351912499,0.0804667994379997,-0.410845398902893,0.104469157755375,0.27304744720459,0.0021627098321914,0.115746289491653,0.280614763498306,-0.0917183384299278,0.122944973409176,-0.258502840995789,-0.0434336476027966,-0.0502939075231552,0.211640223860741,-0.0457519553601742,-0.0865457952022553,-0.0433547757565975,-0.112359218299389,-0.050125639885664,-0.0168704595416784,0.194570899009705,-0.212141513824463,-0.0871030986309052,0.041792418807745,0.143315926194191,0.175019070506096,0.147589981555939,-0.013229507021606,0.130501672625542,0.357503265142441,0.20744401216507,0.149281308054924,-0.153957158327103,-0.0706469640135765,-0.171247079968452,-0.178029373288155,0.235911265015602,-0.331861704587936,0.057487141340971,0.182173803448677,0.595711886882782,-0.108359731733799,-0.302485793828964,0.157208248972893,-0.299957782030106,0.0965752825140953,-0.0016871778061613,-0.271200805902481,0.0883772596716881,-0.0408254973590374,0.123343132436275,0.232891961932182,-0.0180202815681696,0.164252489805222,0.21524840593338,-0.255784034729004,-0.0083734542131424,0.125615358352661,0.137908741831779,-0.0792995765805244,-0.0776668265461922,0.0393973141908646,-0.001088454038836,-0.025932664051652,0.136700257658958,0.176663115620613,0.0458110310137272,-0.110072486102581,-0.180306077003479,0.119814060628414,0.100182928144932,0.176316395401955,0.190797567367554,0.0372414104640484,0.200976371765137,0.0073591223917901,0.180678471922874,-0.206189081072807,-0.158114477992058,-0.127569973468781,0.248570919036865,0.0767215341329575,-0.153525769710541,0.0349091403186321,-0.2158243060112,-0.254816591739655,0.207471534609795,-0.120876215398312,0.0380533188581467,0.0057862647809088,0.172470763325691,-0.0581427998840809,-0.177883088588715,0.140149191021919,-0.246148705482483,-0.0773831829428673,0.279264628887177,-0.0358052216470242,0.311000823974609,0.268283784389496,0.0230202171951532,0.0026048850268125,0.0629105940461159,0.118027411401272,-0.133012354373932,-0.155596449971199,0.0926601365208626,0.014278900809586,0.24133825302124,-0.275973051786423,-0.102124623954296,-0.0805821195244789,0.294679790735245,0.1036421880126,0.412433415651321,-0.0398708879947662,0
NCT06568302,0.0394265875220299,-0.0072714649140834,0.0442503392696381,0.0948076024651527,-0.137513875961304,-0.333834886550903,0.172281742095947,-0.108841091394424,-0.116162970662117,0.0840222015976906,-0.0690904259681702,-0.0396596938371658,0.0086535774171352,0.135615259408951,-0.384584784507751,0.0809918642044067,0.0185083989053965,-0.0157064348459244,0.0844607427716255,0.0485405512154102,0.0157888140529394,-0.106397494673729,-0.0773690491914749,0.157267734408379,-0.128500521183014,-0.103399448096752,0.103104159235954,-0.31286808848381,-0.0597448796033859,-0.0783415138721466,-0.0459505021572113,-0.143847778439522,0.188300848007202,0.0503814406692982,-0.111536584794521,-0.0281490832567215,0.142617553472519,0.281387358903885,0.002424132078886,-0.0023754127323627,-0.234881550073624,0.0095623806118965,-0.025461845099926,0.132875680923462,0.25079008936882,-0.133122235536575,-0.117536768317223,-0.0440876558423042,0.0399055629968643,-0.239524453878403,-0.0533323250710964,-0.104215681552887,-0.114959299564362,-0.290313273668289,0.0848364531993866,0.108277067542076,-0.142321705818176,-0.109439894556999,0.0563498213887215,-0.153408840298653,0.262357413768768,0.0720264539122582,0.180380076169968,0.113924093544483,0.072678878903389,0.0093444101512432,0.259966611862183,-0.278337717056274,-0.22325836122036,-0.0325845219194889,0.0832748413085938,0.0269909203052521,0.0565387532114983,-0.21103847026825,0.158541709184647,0.422539532184601,0.265527784824371,0.293925136327744,0.146970599889755,-0.215709298849106,-0.273260116577148,0.120544776320457,0.0179420355707407,-0.0909743309020996,-0.187422424554825,-0.124362573027611,0.158082082867622,-0.054980956017971,0.4561647772789,0.272101670503616,0.212499231100082,-0.250931918621063,-0.0003186129033565,-0.0574310682713985,-0.201304689049721,-0.207323908805847,-0.157674506306648,-0.0206942223012447,-0.0019998326897621,0.036144133657217,-0.140600889921188,0.0429046638309956,-0.22068178653717,-0.300066769123077,0.0115191414952278,-0.0171331465244293,-0.12824422121048,-0.0547088943421841,0.0569984391331673,-0.244283348321915,-0.0948394685983658,0.262875080108643,0.197989627718925,0.0822709649801254,0.0716501623392105,0.452462792396545,0.0636260882019997,-0.0292385071516037,-0.001081857830286,0.091730609536171,-0.264453709125519,-0.159436225891113,0.142372936010361,-0.307281643152237,0.0985244661569595,0.184574902057648,0.249029248952866,0.0415829047560692,0
NCT06539676,-0.0027346492279321,-0.130968242883682,-0.0552865751087666,0.0250137895345688,-0.214407294988632,-0.0748890787363052,-0.276129841804504,-0.167084068059921,-0.194730371236801,0.0739110261201859,-0.167904421687126,-0.080554760992527,-0.0778022035956383,0.283107042312622,-0.16985747218132,0.0521117970347405,-0.0065070763230323,-0.0668018758296967,0.168092101812363,0.283811092376709,-0.0958452001214027,0.0138438548892736,0.0904030948877335,-0.158325165510178,-0.0222739819437265,-0.074931874871254,-0.0181969944387674,-0.260703831911087,-0.141637653112412,0.0907493084669113,-0.0204957369714975,-0.077375590801239,0.0939338207244873,-0.32113641500473,-0.241892904043198,-0.0165216736495495,0.146269351243973,0.136996611952782,-0.0552193522453308,-0.119003906846046,0.0471695810556412,0.0359678044915199,0.0562690794467926,0.250695645809174,-0.0933142006397247,-0.149832054972649,-0.0960588306188583,-0.213623598217964,0.0398643985390663,-0.245812624692917,0.216209456324577,0.301242053508759,0.228767186403275,-0.0519447438418865,0.0403720326721668,0.143638074398041,-0.235461205244064,0.0619177296757698,-0.0414109379053116,-0.188405424356461,0.0442731454968452,-0.0007949083810672,0.263615995645523,0.249870449304581,-0.106725849211216,0.0632868558168411,0.0256300568580627,-0.293432414531708,0.158572658896446,-0.002511118305847,0.106660507619381,0.0609316937625408,0.0142681477591395,0.112545862793922,-0.105618499219418,0.114098191261292,0.116076663136482,0.225545763969421,0.0656249150633812,-0.0219844821840525,-0.269944816827774,0.170013695955277,0.049175888299942,0.226719349622726,0.252937138080597,-0.165388360619545,0.0867808386683464,-0.11443730443716,0.175522923469543,-0.0987806171178818,0.0344046726822853,-0.142473235726357,0.1244225949049,0.190554529428482,-0.146097421646118,0.117819547653198,-0.0397023633122444,-0.126643627882004,0.365789353847504,-0.0535792224109173,-0.129801392555237,-0.0376145951449871,-0.0831946507096291,-0.172513335943222,-0.223690912127495,-0.008772661909461,-0.019768238067627,0.0541688017547131,0.154952421784401,0.0145229157060385,0.164993450045586,0.368671000003815,-0.0109763564541936,-0.0598913133144379,0.197888895869255,0.130057096481323,-0.0168596412986517,0.0212067663669586,-0.142158135771751,0.100776210427284,0.0981274843215942,-0.152277231216431,-0.0052670119330287,-0.0170896649360657,0.327740550041199,0.0953463539481163,0.0691267400979996,0.0104620810598135,0
NCT06524687,0.186532661318779,-0.115050040185452,0.0636979639530182,-0.0937580093741417,-0.196384370326996,0.0509437136352062,0.291283369064331,0.014867827296257,0.046871230006218,0.13168016076088,0.171260610222816,-0.134799093008041,0.0601261258125305,0.0070966929197311,-0.284178048372269,0.0889110565185547,-0.0904906243085861,-0.0396866947412491,-0.0070859119296073,0.209425747394562,0.267137259244919,-0.0471857041120529,-0.266227900981903,0.295096635818481,0.0187569037079811,-0.0261583104729652,0.223606109619141,-0.19620455801487,-0.0182163715362549,-0.198071211576462,0.173755899071693,0.174022376537323,0.0055670440196991,0.138133257627487,0.166857898235321,-0.0187289416790009,-0.129989936947823,0.06597750633955,0.0028257071971893,-0.109666489064693,-0.0238718837499619,-0.0224524699151516,-0.142455697059631,0.118450969457626,0.104754321277142,0.136571764945984,0.0602733269333839,0.0739642530679703,0.0774882882833481,-0.0793780833482742,0.0372577123343945,0.066123366355896,0.18421371281147,-0.147702947258949,-0.0112946182489395,-0.165823876857758,0.0103742331266403,-0.0211173370480537,0.0520981401205063,-0.0723306611180306,0.257950395345688,0.0428444407880306,-0.0244890786707401,0.205836087465286,-0.213567391037941,0.0414603389799595,0.151214092969894,-0.124625280499458,-0.179576545953751,-0.144985318183899,0.130679488182068,-0.146703273057938,-0.0299203954637051,-0.0965749770402908,-0.193807721138001,0.245946079492569,0.311219453811646,0.0979396998882294,0.0883843153715134,0.0470202341675758,-0.028486430644989,-0.0192798003554344,0.188136428594589,-0.128240793943405,-0.118207506835461,-0.0767845213413239,-0.0227131843566895,-0.195083335042,0.0366928204894066,0.113111317157745,0.297322154045105,-0.115723364055157,0.215900734066963,-0.110731437802315,-0.129208981990814,0.0749983340501785,-0.325203835964203,-0.0686522275209427,-0.0814442187547684,-0.0123897381126881,0.12020206451416,0.256214678287506,-0.0109000280499458,-0.0740726292133331,-0.0908445417881012,0.0273491367697716,0.106656447052956,-0.109859235584736,0.0564694106578827,0.176221072673798,-0.0198709443211555,0.136585548520088,0.0108049064874649,0.0014478862285614,-0.0060895308852195,0.205147996544838,0.0018399953842163,-0.194472640752792,-0.034022118896246,0.261472254991531,-0.242588698863983,-0.0368208587169647,0.0741015151143074,0.143040701746941,0.0680834203958511,0.119282141327858,0.183019176125526,-0.127620905637741,0
