nct_id_i,nct_id_j,similarity
NCT05109091,NCT04003467,0.6444010664682431
NCT05109091,NCT04153149,0.7754495025836251
NCT05109091,NCT04163185,0.8194844157031539
NCT05109091,NCT04180488,0.8612785065434382
NCT05109091,NCT04524273,0.7777640311580676
NCT05109091,NCT04544293,0.688667276725549
NCT05109091,NCT05059223,0.8118815769982706
NCT05109091,NCT05085366,0.8866800230322262
NCT05109091,NCT05109091,1.0000000000000002
NCT05109091,NCT05208944,0.6646589539609954
NCT05109091,NCT05291091,0.9005031985142637
NCT05109091,NCT05357950,0.7086917176911087
NCT05109091,NCT05481879,0.733352835169844
NCT05109091,NCT05693142,0.7447610550583785
NCT05109091,NCT05696717,0.8916702045655095
NCT05109091,NCT05731544,0.8335677340823754
NCT05109091,NCT06079736,0.6981949949507551
NCT05109091,NCT06185673,0.4444764577237304
NCT05109091,NCT06204809,0.7763313591696932
NCT05109091,NCT06255782,0.7830047593704627
NCT05109091,NCT06377930,0.8041903741502653
NCT05109091,NCT06601192,0.7281499108663216
NCT05109091,NCT06663137,0.7334972076045461
NCT05109091,NCT06736509,0.771582902130768
NCT05109091,NCT05579249,0.6762199819115058
NCT05109091,NCT06034275,0.6896516292077405
NCT05109091,NCT05065411,0.6680554006133922
NCT05109091,NCT05424276,0.7833164319204148
NCT05109091,NCT04887298,0.5519862408771105
NCT05109091,NCT04073498,0.6347599263589689
NCT05109091,NCT03959527,0.6429251901889225
NCT05109091,NCT04469595,0.8527889986053034
NCT05109091,NCT04370054,0.8507113922748893
NCT05208944,NCT03059992,0.5721822844298126
NCT05208944,NCT03257033,0.7243826685642045
NCT05208944,NCT03363841,0.6033769108543797
NCT05208944,NCT03417102,0.8219549182934326
NCT05208944,NCT03425279,0.7820373087001523
NCT05208944,NCT03464019,0.6041049979022812
NCT05208944,NCT03504488,0.7494920114253145
NCT05208944,NCT04003467,0.5776156777067822
NCT05208944,NCT04153149,0.6804955858257163
NCT05208944,NCT04163185,0.6023688711213153
NCT05208944,NCT04180488,0.6941416809507059
NCT05208944,NCT04524273,0.5948477432650824
NCT05208944,NCT04544293,0.577061719376814
NCT05208944,NCT05059223,0.5533449337614033
NCT05208944,NCT05085366,0.5819015238856282
NCT05208944,NCT05109091,0.6646589539609954
NCT05208944,NCT05208944,0.9999999999999999
NCT05208944,NCT05291091,0.6278801628697805
NCT05208944,NCT05357950,0.7542289390845247
NCT05208944,NCT05481879,0.7147129093516883
NCT05208944,NCT05693142,0.654606353414568
NCT05208944,NCT05696717,0.5282698805943233
NCT05208944,NCT05731544,0.6755078738482759
NCT05208944,NCT06079736,0.7257539521700579
NCT05208944,NCT06185673,0.4489793736158573
NCT05208944,NCT06204809,0.6746428458149416
NCT05208944,NCT06255782,0.7673515103248787
NCT05208944,NCT06377930,0.7126532829711973
NCT05208944,NCT06601192,0.5999945045627079
NCT05208944,NCT06663137,0.8328016203499201
NCT05208944,NCT06736509,0.5330269762494201
NCT05208944,NCT05579249,0.6211686480357755
NCT05208944,NCT06034275,0.6547482797036711
NCT05208944,NCT05065411,0.745504181260604
NCT05208944,NCT05424276,0.5945525473330108
NCT05208944,NCT04887298,0.5697194573081308
NCT05208944,NCT04073498,0.7825826279197379
NCT05208944,NCT03959527,0.6466392907608814
NCT05208944,NCT04469595,0.6113581948442703
NCT05208944,NCT04370054,0.639800889455422
NCT05291091,NCT03059992,0.6387917754472001
NCT05291091,NCT03257033,0.6995228027691659
NCT05291091,NCT03363841,0.8456278256000568
NCT05291091,NCT03417102,0.6723546357823534
NCT05291091,NCT03425279,0.7602964994161727
NCT05291091,NCT03464019,0.9347752199723172
NCT05291091,NCT03504488,0.8088744698709622
NCT05291091,NCT04003467,0.6681341677329415
NCT05291091,NCT04153149,0.8817326644039541
NCT05291091,NCT04163185,0.802625603916986
NCT05291091,NCT04180488,0.8863303214514633
NCT05291091,NCT04524273,0.8117995276689141
NCT05291091,NCT04544293,0.8111191189311729
NCT05291091,NCT05059223,0.8372306589198343
NCT05291091,NCT05085366,0.9190839513809335
NCT05291091,NCT05109091,0.9005031985142637
NCT05291091,NCT05208944,0.6278801628697805
NCT05291091,NCT05291091,1.0000000000000007
NCT05291091,NCT05357950,0.7517272850188933
NCT05291091,NCT05481879,0.7580470402300002
NCT05291091,NCT05693142,0.7981106796775731
NCT05291091,NCT05696717,0.9202386730457571
NCT05291091,NCT05731544,0.875774875946104
NCT05291091,NCT06079736,0.7398647166136808
NCT05291091,NCT06185673,0.4498252767164936
NCT05291091,NCT06204809,0.7828545110929312
NCT05291091,NCT06255782,0.7420325999317215
NCT05291091,NCT06377930,0.7251131695861892
NCT05291091,NCT06601192,0.7411359131048716
NCT05291091,NCT06663137,0.7210225503186569
NCT05291091,NCT06736509,0.7780976135673741
NCT05291091,NCT05579249,0.7500050497980842
NCT05291091,NCT06034275,0.6154693555573748
NCT05291091,NCT05065411,0.6600458577874995
NCT05291091,NCT05424276,0.8000665842006413
NCT05291091,NCT04887298,0.6126778397648692
NCT05291091,NCT04073498,0.6681984566760338
NCT05291091,NCT03959527,0.6687936190678929
NCT05291091,NCT04469595,0.8496635789597384
NCT05291091,NCT04370054,0.8733154161026345
NCT05357950,NCT03059992,0.74200874161857
NCT05357950,NCT03257033,0.6618720819833992
NCT05357950,NCT03363841,0.7542623551313031
NCT05357950,NCT03417102,0.7788927726836589
NCT05357950,NCT03425279,0.7880556368595897
NCT05357950,NCT03464019,0.6753845687949516
NCT05357950,NCT03504488,0.7250378201547246
NCT05357950,NCT04003467,0.8203262456027648
NCT05357950,NCT04153149,0.7996886891352436
NCT05357950,NCT04163185,0.7282055385861236
NCT05357950,NCT04180488,0.833387274937491
NCT05357950,NCT04524273,0.7338303063819186
NCT05357950,NCT04544293,0.7407054759437002
NCT05357950,NCT05059223,0.7342949529470467
NCT05357950,NCT05085366,0.7038534412583404
NCT05357950,NCT05109091,0.7086917176911087
NCT05357950,NCT05208944,0.7542289390845247
NCT05357950,NCT05291091,0.7517272850188933
NCT05357950,NCT05357950,1.0000000000000007
NCT05357950,NCT05481879,0.8096029465009354
NCT05357950,NCT05693142,0.7507845755189954
NCT05357950,NCT05696717,0.6592340437122381
NCT05357950,NCT05731544,0.7414706172777755
NCT05357950,NCT06079736,0.8807521259872431
NCT05357950,NCT06185673,0.5870660031501251
NCT05357950,NCT06204809,0.7773845596155691
NCT05357950,NCT06255782,0.7917976076829519
NCT05357950,NCT06377930,0.7691911994753062
NCT05357950,NCT06601192,0.708933889720524
NCT05357950,NCT06663137,0.8633013959814784
NCT05357950,NCT06736509,0.7651184215561375
NCT05357950,NCT05579249,0.7729844267331906
NCT05357950,NCT06034275,0.7253765809420633
NCT05357950,NCT05065411,0.6862104716963421
NCT05357950,NCT05424276,0.8048145460835318
NCT05357950,NCT04887298,0.6946738787125496
NCT05357950,NCT04073498,0.7798424292014889
NCT05357950,NCT03959527,0.7550007037590005
NCT05357950,NCT04469595,0.7136081298955242
NCT05357950,NCT04370054,0.6998738790076701
NCT05481879,NCT03059992,0.7100959121530023
NCT05481879,NCT03257033,0.6820728942587401
NCT05481879,NCT03363841,0.7196086702632156
NCT05481879,NCT03417102,0.7010005717314639
NCT05481879,NCT03425279,0.7725441034262773
NCT05481879,NCT03464019,0.7056341917812464
NCT05481879,NCT03504488,0.7366419187072714
NCT05481879,NCT04003467,0.6785608913141031
NCT05481879,NCT04153149,0.7299056404648211
NCT05481879,NCT04163185,0.750866231852888
NCT05481879,NCT04180488,0.8043795605963038
NCT05481879,NCT04524273,0.7271492144789894
NCT05481879,NCT04544293,0.6973194671000102
NCT05481879,NCT05059223,0.726862671849887
NCT05481879,NCT05085366,0.7294631201836972
NCT05481879,NCT05109091,0.733352835169844
NCT05481879,NCT05208944,0.7147129093516883
NCT05481879,NCT05291091,0.7580470402300002
NCT05481879,NCT05357950,0.8096029465009354
NCT05481879,NCT05481879,1.0000000000000007
NCT05481879,NCT05693142,0.8081495173340405
NCT05481879,NCT05696717,0.7019008481725416
NCT05481879,NCT05731544,0.774130421645296
NCT05481879,NCT06079736,0.8712988809250334
NCT05481879,NCT06185673,0.6182362480059923
NCT05481879,NCT06204809,0.8347773909574523
NCT05481879,NCT06255782,0.816798269666348
NCT05481879,NCT06377930,0.7353862671454772
NCT05481879,NCT06601192,0.7010222421963088
NCT05481879,NCT06663137,0.8030312635491916
NCT05481879,NCT06736509,0.6739331471605625
NCT05481879,NCT05579249,0.7243695585966361
NCT05481879,NCT06034275,0.7027063075346915
NCT05481879,NCT05065411,0.6553286303985604
NCT05481879,NCT05424276,0.8038165970689141
NCT05481879,NCT04887298,0.6579967888095798
NCT05481879,NCT04073498,0.7310886001467722
NCT05481879,NCT03959527,0.7858557810294786
NCT05481879,NCT04469595,0.7249365627548718
NCT05481879,NCT04370054,0.6813504088709178
NCT05693142,NCT03059992,0.6741353824905427
NCT05693142,NCT03257033,0.6096322662411746
NCT05693142,NCT03363841,0.666517366042874
NCT05693142,NCT03417102,0.6478523373846642
NCT05693142,NCT03425279,0.6860270889278582
NCT05693142,NCT03464019,0.7096097431984144
NCT05693142,NCT03504488,0.6317421782482858
NCT05693142,NCT04003467,0.6399267485181716
NCT05693142,NCT04153149,0.7838480638097531
NCT05693142,NCT04163185,0.681690968919333
NCT05693142,NCT04180488,0.7700715034344503
NCT05693142,NCT04524273,0.7399476649426671
NCT05693142,NCT04544293,0.8094839385287033
NCT05693142,NCT05059223,0.7019817751894243
NCT05693142,NCT05085366,0.7505374939307022
NCT05693142,NCT05109091,0.7447610550583785
NCT05693142,NCT05208944,0.654606353414568
NCT05693142,NCT05291091,0.7981106796775731
NCT05693142,NCT05357950,0.7507845755189954
NCT05693142,NCT05481879,0.8081495173340405
NCT05693142,NCT05693142,1.0
NCT05693142,NCT05696717,0.717893949426232
NCT05693142,NCT05731544,0.783412209457865
NCT05693142,NCT06079736,0.7961510869881455
NCT05693142,NCT06185673,0.6744710728605913
NCT05693142,NCT06204809,0.7956142410331274
NCT05693142,NCT06255782,0.7104217137206766
NCT05693142,NCT06377930,0.673447412699852
NCT05693142,NCT06601192,0.5775534137360855
NCT05693142,NCT06663137,0.7294922516331726
NCT05693142,NCT06736509,0.6625996465080283
NCT05693142,NCT05579249,0.8423139593268606
NCT05693142,NCT06034275,0.5062087738739411
NCT05693142,NCT05065411,0.5375998531032796
NCT05693142,NCT05424276,0.7834841207095408
NCT05693142,NCT04887298,0.6754094540938835
NCT05693142,NCT04073498,0.6737673294986294
NCT05693142,NCT03959527,0.7211732878813558
NCT05693142,NCT04469595,0.7619330632204471
NCT05693142,NCT04370054,0.6986131804580347
NCT05696717,NCT03059992,0.6250725767121245
NCT05696717,NCT03257033,0.6889578547966596
NCT05696717,NCT03363841,0.8201727424889985
NCT05696717,NCT03417102,0.6146248760716692
NCT05696717,NCT03425279,0.6998746795842192
NCT05696717,NCT03464019,0.9275582321581222
NCT05696717,NCT03504488,0.7647351119394216
NCT05696717,NCT04003467,0.6313093835824567
NCT05696717,NCT04153149,0.7748623248130074
NCT05696717,NCT04163185,0.8503897231966472
NCT05696717,NCT04180488,0.856577984349122
NCT05696717,NCT04524273,0.7876342671282178
NCT05696717,NCT04544293,0.6741790028602156
NCT05696717,NCT05059223,0.8477537951656591
NCT05696717,NCT05085366,0.897028069492286
NCT05696717,NCT05109091,0.8916702045655095
NCT05696717,NCT05208944,0.5282698805943233
NCT05696717,NCT05291091,0.9202386730457571
NCT05696717,NCT05357950,0.6592340437122381
NCT05696717,NCT05481879,0.7019008481725416
NCT05696717,NCT05693142,0.717893949426232
NCT05696717,NCT05696717,1.0000000000000002
NCT05696717,NCT05731544,0.7580735509519289
NCT05696717,NCT06079736,0.6129959314476979
NCT05696717,NCT06185673,0.4342399831449611
NCT05696717,NCT06204809,0.7361093292992891
NCT05696717,NCT06255782,0.6597955725993551
NCT05696717,NCT06377930,0.765522873304593
NCT05696717,NCT06601192,0.7081204863968199
NCT05696717,NCT06663137,0.6474648521315182
NCT05696717,NCT06736509,0.790384374407257
NCT05696717,NCT05579249,0.6268421634906777
NCT05696717,NCT06034275,0.5572018139171663
NCT05696717,NCT05065411,0.6358079775862877
NCT05696717,NCT05424276,0.8038362312866377
NCT05696717,NCT04887298,0.530395021888107
NCT05696717,NCT04073498,0.5714516920931235
NCT05696717,NCT03959527,0.6465100668028536
NCT05696717,NCT04469595,0.8171904138454633
NCT05696717,NCT04370054,0.839925821517134
NCT05731544,NCT03059992,0.6367961882255424
NCT05731544,NCT03257033,0.6876382052899912
NCT05731544,NCT03363841,0.8194232098308211
NCT05731544,NCT03417102,0.6395004168301552
NCT05731544,NCT03425279,0.7708537371389611
NCT05731544,NCT03464019,0.7902596159473081
NCT05731544,NCT03504488,0.7819141161972413
NCT05731544,NCT04003467,0.6874100492453258
NCT05731544,NCT04153149,0.8257656057955648
NCT05731544,NCT04163185,0.7483794368136706
NCT05731544,NCT04180488,0.8267867505081615
NCT05731544,NCT04524273,0.8070641173600155
NCT05731544,NCT04544293,0.7796324019908717
NCT05731544,NCT05059223,0.7917713001546941
NCT05731544,NCT05085366,0.8349383178065664
NCT05731544,NCT05109091,0.8335677340823754
NCT05731544,NCT05208944,0.6755078738482759
NCT05731544,NCT05291091,0.875774875946104
NCT05731544,NCT05357950,0.7414706172777755
NCT05731544,NCT05481879,0.774130421645296
NCT05731544,NCT05693142,0.783412209457865
NCT05731544,NCT05696717,0.7580735509519289
NCT05731544,NCT05731544,1.0000000000000002
NCT05731544,NCT06079736,0.7391561576251046
NCT05731544,NCT06185673,0.5322364916315162
NCT05731544,NCT06204809,0.7536128953425838
NCT05731544,NCT06255782,0.7222360431367516
NCT05731544,NCT06377930,0.682956547561907
NCT05731544,NCT06601192,0.7293319994946541
NCT05731544,NCT06663137,0.7496354814891355
NCT05731544,NCT06736509,0.7687533518510676
NCT05731544,NCT05579249,0.7839249072514823
NCT05731544,NCT06034275,0.6217174108714215
NCT05731544,NCT05065411,0.6281658563926122
NCT05731544,NCT05424276,0.7564434951551445
NCT05731544,NCT04887298,0.6004873180017456
NCT05731544,NCT04073498,0.6471266862723936
NCT05731544,NCT03959527,0.7183089734456026
NCT05731544,NCT04469595,0.8140162083600433
NCT05731544,NCT04370054,0.7420970033363473
NCT06079736,NCT03059992,0.7120089246199611
NCT06079736,NCT03257033,0.5785670211879178
NCT06079736,NCT03363841,0.6573739658353052
NCT06079736,NCT03417102,0.7282124888394226
NCT06079736,NCT03425279,0.7338550583716191
NCT06079736,NCT03464019,0.6280382810739538
NCT06079736,NCT03504488,0.6500215837335146
NCT06079736,NCT04003467,0.7576653128629869
NCT06079736,NCT04153149,0.780427358883981
NCT06079736,NCT04163185,0.6631764180592005
NCT06079736,NCT04180488,0.7794524729668707
NCT06079736,NCT04524273,0.6569462551377344
NCT06079736,NCT04544293,0.6679772882343559
NCT06079736,NCT05059223,0.6628405020413588
NCT06079736,NCT05085366,0.6482528890847147
NCT06079736,NCT05109091,0.6981949949507551
NCT06079736,NCT05208944,0.7257539521700579
NCT06079736,NCT05291091,0.7398647166136808
NCT06079736,NCT05357950,0.8807521259872431
NCT06079736,NCT05481879,0.8712988809250334
NCT06079736,NCT05693142,0.7961510869881455
NCT06079736,NCT05696717,0.6129959314476979
NCT06079736,NCT05731544,0.7391561576251046
NCT06079736,NCT06079736,1.0000000000000002
NCT06079736,NCT06185673,0.6374374745398805
NCT06079736,NCT06204809,0.8374367428775599
NCT06079736,NCT06255782,0.799109253373577
NCT06079736,NCT06377930,0.7154698339161734
NCT06079736,NCT06601192,0.6561430046183323
NCT06079736,NCT06663137,0.840832124354397
NCT06079736,NCT06736509,0.6096049606623613
NCT06079736,NCT05579249,0.749633449003019
NCT06079736,NCT06034275,0.64123571450927
NCT06079736,NCT05065411,0.5990060818983733
NCT06079736,NCT05424276,0.8010747967761975
NCT06079736,NCT04887298,0.612705297620252
NCT06079736,NCT04073498,0.741221923340725
NCT06079736,NCT03959527,0.6976867258503191
NCT06079736,NCT04469595,0.726147607639175
NCT06079736,NCT04370054,0.6249353931235634
NCT06185673,NCT03059992,0.6026413113374759
NCT06185673,NCT03257033,0.39171757640332144
NCT06185673,NCT03363841,0.4749552368205155
NCT06185673,NCT03417102,0.5674767112856813
NCT06185673,NCT03425279,0.41921570994384916
NCT06185673,NCT03464019,0.3880020640647345
NCT06185673,NCT03504488,0.3568657929588774
NCT06185673,NCT04003467,0.5515569931654363
NCT06185673,NCT04153149,0.5072847949183734
NCT06185673,NCT04163185,0.5358955524131646
NCT06185673,NCT04180488,0.562851951859446
NCT06185673,NCT04524273,0.49560746693377594
NCT06185673,NCT04544293,0.5670322283179385
NCT06185673,NCT05059223,0.4991831052001749
NCT06185673,NCT05085366,0.4642472004111228
NCT06185673,NCT05109091,0.4444764577237304
NCT06185673,NCT05208944,0.4489793736158573
NCT06185673,NCT05291091,0.4498252767164936
NCT06185673,NCT05357950,0.5870660031501251
NCT06185673,NCT05481879,0.6182362480059923
NCT06185673,NCT05693142,0.6744710728605913
NCT06185673,NCT05696717,0.4342399831449611
NCT06185673,NCT05731544,0.5322364916315162
NCT06185673,NCT06079736,0.6374374745398805
NCT06185673,NCT06185673,1.000000000000001
NCT06185673,NCT06204809,0.517767672076903
NCT06185673,NCT06255782,0.5338969972946539
NCT06185673,NCT06377930,0.5425496664380449
NCT06185673,NCT06601192,0.4388502068113904
NCT06185673,NCT06663137,0.5635755617863223
NCT06185673,NCT06736509,0.5231411319906352
NCT06185673,NCT05579249,0.6373337163052426
NCT06185673,NCT06034275,0.3229556587465844
NCT06185673,NCT05065411,0.32861331717331976
NCT06185673,NCT05424276,0.6569771220427791
NCT06185673,NCT04887298,0.4538912198205135
NCT06185673,NCT04073498,0.4586590295583599
NCT06185673,NCT03959527,0.6282336153472111
NCT06185673,NCT04469595,0.5800128312702028
NCT06185673,NCT04370054,0.42020860376770447
NCT06204809,NCT03059992,0.6444449512979149
NCT06204809,NCT03257033,0.6064474758740519
NCT06204809,NCT03363841,0.7736335453107772
NCT06204809,NCT03417102,0.6245001461765347
NCT06204809,NCT03425279,0.7217176271184769
NCT06204809,NCT03464019,0.742777570328316
NCT06204809,NCT03504488,0.6527499692663749
NCT06204809,NCT04003467,0.5967692917273547
NCT06204809,NCT04153149,0.8253638111191457
NCT06204809,NCT04163185,0.7519852773340043
NCT06204809,NCT04180488,0.7366668944382825
NCT06204809,NCT04524273,0.7501157845507291
NCT06204809,NCT04544293,0.6562763180121458
NCT06204809,NCT05059223,0.7735925956765854
NCT06204809,NCT05085366,0.7762600844531303
NCT06204809,NCT05109091,0.7763313591696932
NCT06204809,NCT05208944,0.6746428458149416
NCT06204809,NCT05291091,0.7828545110929312
NCT06204809,NCT05357950,0.7773845596155691
NCT06204809,NCT05481879,0.8347773909574523
NCT06204809,NCT05693142,0.7956142410331274
NCT06204809,NCT05696717,0.7361093292992891
NCT06204809,NCT05731544,0.7536128953425838
NCT06204809,NCT06079736,0.8374367428775599
NCT06204809,NCT06185673,0.517767672076903
NCT06204809,NCT06204809,1.0000000000000002
NCT06204809,NCT06255782,0.7264466861931007
NCT06204809,NCT06377930,0.7507251189761209
NCT06204809,NCT06601192,0.6409658621510957
NCT06204809,NCT06663137,0.7801157250785248
NCT06204809,NCT06736509,0.7221610787662678
NCT06204809,NCT05579249,0.7005502238004979
NCT06204809,NCT06034275,0.615471033873678
NCT06204809,NCT05065411,0.6065003424439993
NCT06204809,NCT05424276,0.8315285433790716
NCT06204809,NCT04887298,0.6703285490775714
NCT06204809,NCT04073498,0.6379475562387745
NCT06204809,NCT03959527,0.689347681634125
NCT06204809,NCT04469595,0.7150859209160705
NCT06204809,NCT04370054,0.6242799265481869
NCT06255782,NCT03059992,0.6388918242860597
NCT06255782,NCT03257033,0.6824975852746057
NCT06255782,NCT03363841,0.6680836798310293
NCT06255782,NCT03417102,0.8240029647695422
NCT06255782,NCT03425279,0.7428159491037271
NCT06255782,NCT03464019,0.6792720591745581
NCT06255782,NCT03504488,0.7385798098437137
NCT06255782,NCT04003467,0.6072378982904643
NCT06255782,NCT04153149,0.724779513741765
NCT06255782,NCT04163185,0.6490692690400554
NCT06255782,NCT04180488,0.7374696581060969
NCT06255782,NCT04524273,0.6519019938278272
NCT06255782,NCT04544293,0.6043139648897067
NCT06255782,NCT05059223,0.6948187209418288
NCT06255782,NCT05085366,0.675292679634257
NCT06255782,NCT05109091,0.7830047593704627
NCT06255782,NCT05208944,0.7673515103248787
NCT06255782,NCT05291091,0.7420325999317215
NCT06255782,NCT05357950,0.7917976076829519
NCT06255782,NCT05481879,0.816798269666348
NCT06255782,NCT05693142,0.7104217137206766
NCT06255782,NCT05696717,0.6597955725993551
NCT06255782,NCT05731544,0.7222360431367516
NCT06255782,NCT06079736,0.799109253373577
NCT06255782,NCT06185673,0.5338969972946539
NCT06255782,NCT06204809,0.7264466861931007
NCT06255782,NCT06255782,0.9999999999999999
NCT06255782,NCT06377930,0.7784100008206655
NCT06255782,NCT06601192,0.6362439682172562
NCT06255782,NCT06663137,0.8156945972311959
NCT06255782,NCT06736509,0.6133137576863238
NCT06255782,NCT05579249,0.671795454332985
NCT06255782,NCT06034275,0.656320894232305
NCT06255782,NCT05065411,0.6332827074595168
NCT06255782,NCT05424276,0.6959489065825436
NCT06255782,NCT04887298,0.5490137822296786
NCT06255782,NCT04073498,0.8134034021999091
NCT06255782,NCT03959527,0.722600843071632
NCT06255782,NCT04469595,0.7300349251613493
NCT06255782,NCT04370054,0.7433584535503159
NCT06377930,NCT03059992,0.6501965251505254
NCT06377930,NCT03257033,0.6740938309018969
NCT06377930,NCT03363841,0.7295134272408864
NCT06377930,NCT03417102,0.7469310847241226
NCT06377930,NCT03425279,0.7078294856929942
NCT06377930,NCT03464019,0.6960529071609175
NCT06377930,NCT03504488,0.7120634596248687
NCT06377930,NCT04003467,0.5860230697154472
NCT06377930,NCT04153149,0.6972684044647534
NCT06377930,NCT04163185,0.8028175156649852
NCT06377930,NCT04180488,0.7865263141542082
NCT06377930,NCT04524273,0.6917898211962997
NCT06377930,NCT04544293,0.5018372705010254
NCT06377930,NCT05059223,0.7940448571896397
NCT06377930,NCT05085366,0.726086080947634
NCT06377930,NCT05109091,0.8041903741502653
NCT06377930,NCT05208944,0.7126532829711973
NCT06377930,NCT05291091,0.7251131695861892
NCT06377930,NCT05357950,0.7691911994753062
NCT06377930,NCT05481879,0.7353862671454772
NCT06377930,NCT05693142,0.673447412699852
NCT06377930,NCT05696717,0.765522873304593
NCT06377930,NCT05731544,0.682956547561907
NCT06377930,NCT06079736,0.7154698339161734
NCT06377930,NCT06185673,0.5425496664380449
NCT06377930,NCT06204809,0.7507251189761209
NCT06377930,NCT06255782,0.7784100008206655
NCT06377930,NCT06377930,1.0000000000000004
NCT06377930,NCT06601192,0.624649424123362
NCT06377930,NCT06663137,0.7398836625402373
NCT06377930,NCT06736509,0.7645744803881478
NCT06377930,NCT05579249,0.5690238951197283
NCT06377930,NCT06034275,0.627375720196716
NCT06377930,NCT05065411,0.6308096560120471
NCT06377930,NCT05424276,0.838976415638517
NCT06377930,NCT04887298,0.5362881179732603
NCT06377930,NCT04073498,0.6496592896039104
NCT06377930,NCT03959527,0.7205493809234474
NCT06377930,NCT04469595,0.6993635350852236
NCT06377930,NCT04370054,0.6935811967430162
NCT06601192,NCT03059992,0.6139992378334496
NCT06601192,NCT03257033,0.6473439510895285
NCT06601192,NCT03363841,0.7735836927494232
NCT06601192,NCT03417102,0.6604062539198037
NCT06601192,NCT03425279,0.6924292953213651
NCT06601192,NCT03464019,0.745106034972053
NCT06601192,NCT03504488,0.6758242667196404
NCT06601192,NCT04003467,0.6212376239284992
NCT06601192,NCT04153149,0.7448048746212437
NCT06601192,NCT04163185,0.7587963755939832
NCT06601192,NCT04180488,0.7710822213046822
NCT06601192,NCT04524273,0.6963064080742648
NCT06601192,NCT04544293,0.6175774916979431
NCT06601192,NCT05059223,0.7210643105934045
NCT06601192,NCT05085366,0.737121860476654
NCT06601192,NCT05109091,0.7281499108663216
NCT06601192,NCT05208944,0.5999945045627079
NCT06601192,NCT05291091,0.7411359131048716
NCT06601192,NCT05357950,0.708933889720524
NCT06601192,NCT05481879,0.7010222421963088
NCT06601192,NCT05693142,0.5775534137360855
NCT06601192,NCT05696717,0.7081204863968199
NCT06601192,NCT05731544,0.7293319994946541
NCT06601192,NCT06079736,0.6561430046183323
NCT06601192,NCT06185673,0.4388502068113904
NCT06601192,NCT06204809,0.6409658621510957
NCT06601192,NCT06255782,0.6362439682172562
NCT06601192,NCT06377930,0.624649424123362
NCT06601192,NCT06601192,1.0000000000000004
NCT06601192,NCT06663137,0.6960826386460736
NCT06601192,NCT06736509,0.7701892240131779
NCT06601192,NCT05579249,0.5189865641429395
NCT06601192,NCT06034275,0.705711161589844
NCT06601192,NCT05065411,0.5854755142765414
NCT06601192,NCT05424276,0.6618681648588739
NCT06601192,NCT04887298,0.6616145726502208
NCT06601192,NCT04073498,0.6944314201701653
NCT06601192,NCT03959527,0.6885184541983755
NCT06601192,NCT04469595,0.6908820571227049
NCT06601192,NCT04370054,0.7517340465039187
NCT06663137,NCT03059992,0.7539290754994001
NCT06663137,NCT03257033,0.7574995451495838
NCT06663137,NCT03363841,0.7393245258834916
NCT06663137,NCT03417102,0.7660435644982457
NCT06663137,NCT03425279,0.865391289303092
NCT06663137,NCT03464019,0.680469195147308
NCT06663137,NCT03504488,0.7952756154471263
NCT06663137,NCT04003467,0.7209050542419664
NCT06663137,NCT04153149,0.7937329600854476
NCT06663137,NCT04163185,0.689847478138814
NCT06663137,NCT04180488,0.8027728212019873
NCT06663137,NCT04524273,0.7581202013211328
NCT06663137,NCT04544293,0.6181910764730483
NCT06663137,NCT05059223,0.7004974297961868
NCT06663137,NCT05085366,0.716976766684902
NCT06663137,NCT05109091,0.7334972076045461
NCT06663137,NCT05208944,0.8328016203499201
NCT06663137,NCT05291091,0.7210225503186569
NCT06663137,NCT05357950,0.8633013959814784
NCT06663137,NCT05481879,0.8030312635491916
NCT06663137,NCT05693142,0.7294922516331726
NCT06663137,NCT05696717,0.6474648521315182
NCT06663137,NCT05731544,0.7496354814891355
NCT06663137,NCT06079736,0.840832124354397
NCT06663137,NCT06185673,0.5635755617863223
NCT06663137,NCT06204809,0.7801157250785248
NCT06663137,NCT06255782,0.8156945972311959
NCT06663137,NCT06377930,0.7398836625402373
NCT06663137,NCT06601192,0.6960826386460736
NCT06663137,NCT06663137,1.000000000000001
NCT06663137,NCT06736509,0.6959935037801074
NCT06663137,NCT05579249,0.6835149800528347
NCT06663137,NCT06034275,0.7285286767080472
NCT06663137,NCT05065411,0.7668167778899968
NCT06663137,NCT05424276,0.7192634013831936
NCT06663137,NCT04887298,0.6957756032808573
NCT06663137,NCT04073498,0.7660678575605344
NCT06663137,NCT03959527,0.785324418437424
NCT06663137,NCT04469595,0.7190834692906609
NCT06663137,NCT04370054,0.6433584454491936
NCT06736509,NCT03059992,0.7306297088890062
NCT06736509,NCT03257033,0.7009861989163698
NCT06736509,NCT03363841,0.9121218852836469
NCT06736509,NCT03417102,0.6253098442439876
NCT06736509,NCT03425279,0.7457024076952294
NCT06736509,NCT03464019,0.7526559261307402
NCT06736509,NCT03504488,0.7344463729305245
NCT06736509,NCT04003467,0.590247461147148
NCT06736509,NCT04153149,0.8012317316949554
NCT06736509,NCT04163185,0.8760634487394187
NCT06736509,NCT04180488,0.8459959311034809
NCT06736509,NCT04524273,0.8800982433801945
NCT06736509,NCT04544293,0.6441180329201532
NCT06736509,NCT05059223,0.9223655687824792
NCT06736509,NCT05085366,0.8760972466405066
NCT06736509,NCT05109091,0.771582902130768
NCT06736509,NCT05208944,0.5330269762494201
NCT06736509,NCT05291091,0.7780976135673741
